frame,id,x,y,w,h,score,class,visibility,unused
122,336,1684,396,94,214,1,1,1,1
122,327,1283,388,226,514,1,1,1,1
123,160,451,419,123,280,1,1,1,1
123,245,1450,171,270,614,1,1,1,1
123,267,1158,296,270,614,1,1,1,1
123,345,1520,568,159,362,1,1,1,1
123,336,1684,396,94,214,1,1,1,1
124,245,1450,198,250,567,1,1,1,1
124,160,449,420,113,257,1,1,1,1
124,267,1158,296,270,614,1,1,1,1
124,336,1684,396,94,214,1,1,1,1
124,350,329,478,103,234,1,1,1,1
124,345,1520,592,159,362,1,1,1,1
125,160,451,419,123,280,1,1,1,1
125,245,1450,198,250,567,1,1,1,1
125,267,1215,500,189,429,1,1,1,1
125,355,100,490,113,257,1,1,1,1
125,356,912,532,40,91,1,1,1,1
126,267,1215,500,189,429,1,1,1,1
126,160,449,420,113,257,1,1,1,1
126,245,1450,171,270,614,1,1,1,1
126,362,1379,522,61,139,1,1,1,1
126,363,1463,588,146,332,1,1,1,1
126,355,107,494,103,234,1,1,1,1
126,364,318,438,123,280,1,1,1,1
127,160,432,419,123,280,1,1,1,1
127,267,1158,338,270,614,1,1,1,1
127,245,1450,171,270,614,1,1,1,1
127,355,100,473,113,257,1,1,1,1
127,364,329,478,103,234,1,1,1,1
127,363,1485,610,146,332,1,1,1,1
128,160,449,420,113,257,1,1,1,1
128,267,1117,338,270,614,1,1,1,1
128,245,1409,171,270,614,1,1,1,1
128,355,107,494,103,234,1,1,1,1
128,371,1389,624,33,76,1,1,1,1
128,372,1643,273,146,332,1,1,1,1
129,267,1158,338,270,614,1,1,1,1
129,355,100,490,113,257,1,1,1,1
129,245,1450,159,250,567,1,1,1,1
129,160,432,400,123,280,1,1,1,1
129,375,318,438,123,280,1,1,1,1
129,372,1643,273,146,332,1,1,1,1
130,375,1478,234,33,76,1,1,1,1
130,267,1158,338,270,614,1,1,1,1
130,372,1643,273,146,332,1,1,1,1
130,160,432,419,123,280,1,1,1,1
131,160,432,419,123,280,1,1,1,1
131,381,1409,213,270,614,1,1,1,1
131,267,1158,338,270,614,1,1,1,1
131,375,318,438,123,280,1,1,1,1
131,382,91,510,103,234,1,1,1,1
131,372,1621,273,146,332,1,1,1,1
132,160,432,400,123,280,1,1,1,1
132,267,1142,391,250,567,1,1,1,1
132,375,318,438,123,280,1,1,1,1
132,385,1382,529,52,118,1,1,1,1
132,381,1409,213,270,614,1,1,1,1
132,372,1621,273,146,332,1,1,1,1
132,386,1427,597,175,398,1,1,1,1
133,160,433,397,135,307,1,1,1,1
133,375,318,438,123,280,1,1,1,1
133,267,1142,391,250,567,1,1,1,1
133,381,1367,213,270,614,1,1,1,1
134,160,432,400,123,280,1,1,1,1
134,267,1142,429,250,567,1,1,1,1
134,375,318,438,123,280,1,1,1,1
134,381,1367,171,270,614,1,1,1,1
135,160,432,400,123,280,1,1,1,1
135,267,1142,391,250,567,1,1,1,1
135,375,318,438,123,280,1,1,1,1
135,381,1367,171,270,614,1,1,1,1
135,393,1395,610,146,332,1,1,1,1
136,393,1395,610,146,332,1,1,1,1
136,160,432,400,123,280,1,1,1,1
136,267,1075,379,270,614,1,1,1,1
136,381,1325,171,270,614,1,1,1,1
136,375,318,438,123,280,1,1,1,1
137,381,1325,171,270,614,1,1,1,1
137,160,433,397,135,307,1,1,1,1
137,267,1129,597,175,398,1,1,1,1
137,393,1395,610,146,332,1,1,1,1
137,400,-44,388,226,514,1,1,1,1
137,401,1800,521,36,83,1,1,1,1
138,381,1325,171,270,614,1,1,1,1
138,160,433,397,135,307,1,1,1,1
138,400,-7,441,189,429,1,1,1,1
138,267,1075,379,270,614,1,1,1,1
138,393,1372,592,159,362,1,1,1,1
138,401,1535,701,103,234,1,1,1,1
139,381,1325,171,270,614,1,1,1,1
139,160,433,397,135,307,1,1,1,1
139,400,-7,441,189,429,1,1,1,1
139,401,1514,682,113,257,1,1,1,1
139,267,1108,492,226,514,1,1,1,1
139,393,1372,610,146,332,1,1,1,1
139,407,318,438,123,280,1,1,1,1
140,381,1325,171,270,614,1,1,1,1
140,160,432,400,123,280,1,1,1,1
140,267,1066,429,250,567,1,1,1,1
140,407,308,418,135,307,1,1,1,1
140,400,20,462,175,398,1,1,1,1
140,393,1368,512,207,470,1,1,1,1
140,401,1514,699,113,257,1,1,1,1
141,381,1325,171,270,614,1,1,1,1
141,267,1074,492,226,514,1,1,1,1
141,393,1400,512,207,470,1,1,1,1
141,160,432,400,123,280,1,1,1,1
141,400,33,609,123,280,1,1,1,1
141,407,318,419,123,280,1,1,1,1
142,381,1284,171,270,614,1,1,1,1
142,407,308,418,135,307,1,1,1,1
142,393,1400,512,207,470,1,1,1,1
142,160,432,419,123,280,1,1,1,1
142,267,1066,429,250,567,1,1,1,1
142,400,33,590,123,280,1,1,1,1
142,416,972,560,61,139,1,1,1,1
143,381,1284,171,270,614,1,1,1,1
143,393,1368,544,207,470,1,1,1,1
143,267,989,429,250,567,1,1,1,1
143,160,432,400,123,280,1,1,1,1
143,407,308,418,135,307,1,1,1,1
144,381,1284,171,270,614,1,1,1,1
144,393,1368,544,207,470,1,1,1,1
144,160,432,400,123,280,1,1,1,1
144,407,308,418,135,307,1,1,1,1
144,267,1033,379,270,614,1,1,1,1
145,381,1284,171,270,614,1,1,1,1
145,160,432,400,123,280,1,1,1,1
145,407,308,418,135,307,1,1,1,1
145,424,-52,296,270,614,1,1,1,1
145,393,1353,527,226,514,1,1,1,1
145,267,1033,379,270,614,1,1,1,1
145,425,1806,521,36,83,1,1,1,1
146,160,432,400,123,280,1,1,1,1
146,381,1284,171,270,614,1,1,1,1
146,407,308,418,135,307,1,1,1,1
146,267,1027,429,250,567,1,1,1,1
146,429,908,379,270,614,1,1,1,1
146,424,-52,296,270,614,1,1,1,1
147,381,1284,171,270,614,1,1,1,1
147,160,432,400,123,280,1,1,1,1
147,407,308,418,135,307,1,1,1,1
147,424,-10,296,270,614,1,1,1,1
147,433,1814,533,30,70,1,1,1,1
147,267,1027,429,250,567,1,1,1,1
148,160,432,400,123,280,1,1,1,1
148,424,29,313,250,567,1,1,1,1
148,381,1242,171,270,614,1,1,1,1
148,407,308,418,135,307,1,1,1,1
148,433,1810,533,30,70,1,1,1,1
148,439,1372,597,175,398,1,1,1,1
148,267,991,379,270,614,1,1,1,1
149,160,432,400,123,280,1,1,1,1
149,381,1242,171,270,614,1,1,1,1
149,407,288,408,146,332,1,1,1,1
149,424,29,313,250,567,1,1,1,1
149,439,1336,512,207,470,1,1,1,1
149,442,1848,505,30,70,1,1,1,1
150,160,433,397,135,307,1,1,1,1
150,381,1242,171,270,614,1,1,1,1
150,407,288,408,146,332,1,1,1,1
150,442,118,612,113,257,1,1,1,1
150,447,198,520,146,332,1,1,1,1
150,439,1336,512,207,470,1,1,1,1
150,448,1806,521,36,83,1,1,1,1
151,160,432,400,123,280,1,1,1,1
151,381,1242,171,270,614,1,1,1,1
151,407,288,408,146,332,1,1,1,1
151,452,120,584,135,307,1,1,1,1
151,442,1819,517,26,59,1,1,1,1
151,448,1800,521,36,83,1,1,1,1
151,447,218,574,103,234,1,1,1,1
151,453,130,318,146,332,1,1,1,1
151,454,1466,469,94,214,1,1,1,1
151,455,1075,597,175,398,1,1,1,1
151,456,1767,553,26,59,1,1,1,1
152,160,433,397,135,307,1,1,1,1
152,448,1806,521,36,83,1,1,1,1
152,381,1242,171,270,614,1,1,1,1
152,407,248,385,207,470,1,1,1,1
152,442,1827,517,26,59,1,1,1,1
153,160,433,397,135,307,1,1,1,1
153,448,1800,521,36,83,1,1,1,1
153,381,1242,171,270,614,1,1,1,1
153,407,201,353,226,514,1,1,1,1
154,407,182,313,250,567,1,1,1,1
154,381,1242,171,270,614,1,1,1,1
154,160,451,400,123,280,1,1,1,1
154,448,1806,521,36,83,1,1,1,1
155,407,182,313,250,567,1,1,1,1
155,448,1806,521,36,83,1,1,1,1
155,160,433,397,135,307,1,1,1,1
155,381,1242,171,270,614,1,1,1,1
155,472,1827,517,26,59,1,1,1,1
155,473,1846,515,33,76,1,1,1,1
156,448,1806,521,36,83,1,1,1,1
156,160,451,400,123,280,1,1,1,1
156,407,157,254,270,614,1,1,1,1
156,381,1200,130,270,614,1,1,1,1
157,480,454,397,135,307,1,1,1,1
157,160,1271,141,47,108,1,1,1,1
157,481,874,506,250,567,1,1,1,1
157,407,157,254,270,614,1,1,1,1
157,448,1801,513,40,91,1,1,1,1
158,407,236,318,226,514,1,1,1,1
158,160,446,385,146,332,1,1,1,1
158,448,1806,521,36,83,1,1,1,1
158,489,1240,576,207,470,1,1,1,1
159,407,221,275,250,567,1,1,1,1
159,489,1244,617,189,429,1,1,1,1
159,160,446,385,146,332,1,1,1,1
159,448,1806,521,36,83,1,1,1,1
159,494,835,468,250,567,1,1,1,1
160,160,446,408,146,332,1,1,1,1
160,407,236,318,226,514,1,1,1,1
160,448,1806,521,36,83,1,1,1,1
161,407,259,313,250,567,1,1,1,1
161,504,1144,576,207,470,1,1,1,1
161,160,469,408,146,332,1,1,1,1
161,448,1801,493,47,108,1,1,1,1
161,505,1495,571,43,98,1,1,1,1
162,407,298,313,250,567,1,1,1,1
162,448,1800,521,36,83,1,1,1,1
162,504,1213,562,226,514,1,1,1,1
162,511,1823,517,26,59,1,1,1,1
163,407,298,313,250,567,1,1,1,1
163,448,1801,501,47,108,1,1,1,1
163,518,1477,356,135,307,1,1,1,1
163,519,1845,510,36,83,1,1,1,1
164,407,340,318,226,514,1,1,1,1
164,448,1801,493,47,108,1,1,1,1
164,525,1497,356,135,307,1,1,1,1
164,518,927,848,94,214,1,1,1,1
165,407,375,318,226,514,1,1,1,1
165,518,1497,381,123,280,1,1,1,1
165,532,1823,517,26,59,1,1,1,1
166,538,1400,492,79,181,1,1,1,1
166,407,408,353,207,470,1,1,1,1
166,518,1497,381,123,280,1,1,1,1
166,539,1075,138,175,398,1,1,1,1
166,532,1819,513,26,59,1,1,1,1
167,538,1395,502,73,167,1,1,1,1
167,407,440,353,207,470,1,1,1,1
167,541,1801,493,47,108,1,1,1,1
167,518,1516,381,123,280,1,1,1,1
168,538,1388,492,79,181,1,1,1,1
168,407,440,353,207,470,1,1,1,1
168,545,1516,381,123,280,1,1,1,1
168,541,1798,504,43,98,1,1,1,1
168,546,1849,510,28,64,1,1,1,1
168,547,1363,468,79,181,1,1,1,1
168,518,1134,113,52,118,1,1,1,1
169,538,1395,502,73,167,1,1,1,1
169,547,1372,490,73,167,1,1,1,1
169,546,1845,510,28,64,1,1,1,1
169,518,1516,381,123,280,1,1,1,1
169,541,1801,493,47,108,1,1,1,1
169,407,472,353,207,470,1,1,1,1
170,538,1388,492,79,181,1,1,1,1
170,547,1349,440,94,214,1,1,1,1
170,541,1800,521,36,83,1,1,1,1
170,407,487,354,189,429,1,1,1,1
170,556,1412,480,79,181,1,1,1,1
170,557,969,542,79,181,1,1,1,1
170,546,1848,505,30,70,1,1,1,1
170,518,1516,381,123,280,1,1,1,1
171,538,1395,502,73,167,1,1,1,1
171,541,1798,504,43,98,1,1,1,1
171,546,551,590,103,234,1,1,1,1
171,562,1845,510,28,64,1,1,1,1
171,547,1378,479,67,153,1,1,1,1
171,556,1417,490,73,167,1,1,1,1
172,538,1361,447,103,234,1,1,1,1
172,569,1333,550,56,128,1,1,1,1
172,570,1563,564,43,98,1,1,1,1
172,556,1412,492,79,181,1,1,1,1
172,541,1806,521,36,83,1,1,1,1
172,546,1843,505,30,70,1,1,1,1
172,571,547,571,123,280,1,1,1,1
172,562,1040,646,189,429,1,1,1,1
172,572,699,421,270,614,1,1,1,1
173,538,1378,454,94,214,1,1,1,1
173,569,1333,550,56,128,1,1,1,1
173,575,1565,510,67,153,1,1,1,1
173,541,1806,521,36,83,1,1,1,1
173,562,1016,608,207,470,1,1,1,1
173,571,528,571,123,280,1,1,1,1
174,538,1378,454,94,214,1,1,1,1
174,569,1333,550,56,128,1,1,1,1
174,575,1565,510,67,153,1,1,1,1
174,541,1806,521,36,83,1,1,1,1
174,562,1016,608,207,470,1,1,1,1
174,582,1823,510,28,64,1,1,1,1
175,538,1388,480,79,181,1,1,1,1
175,575,1575,510,67,153,1,1,1,1
175,569,1333,550,56,128,1,1,1,1
175,589,356,430,146,332,1,1,1,1
175,541,1806,521,36,83,1,1,1,1
175,590,1412,492,79,181,1,1,1,1
175,591,1363,468,79,181,1,1,1,1
176,538,1395,490,73,167,1,1,1,1
176,597,1535,381,123,280,1,1,1,1
176,569,1333,550,56,128,1,1,1,1
176,541,1806,521,36,83,1,1,1,1
176,589,356,430,146,332,1,1,1,1
176,598,1843,505,30,70,1,1,1,1
176,590,1417,479,73,167,1,1,1,1
177,590,1406,490,73,167,1,1,1,1
177,597,1535,381,123,280,1,1,1,1
177,569,1333,550,56,128,1,1,1,1
177,598,1848,505,30,70,1,1,1,1
177,541,1806,521,36,83,1,1,1,1
177,589,356,430,146,332,1,1,1,1
177,538,1383,468,73,167,1,1,1,1
178,590,1406,502,73,167,1,1,1,1
178,597,1535,381,123,280,1,1,1,1
178,569,1342,550,56,128,1,1,1,1
178,598,1843,505,30,70,1,1,1,1
178,541,1806,521,36,83,1,1,1,1
178,538,1383,468,73,167,1,1,1,1
179,590,1409,510,67,153,1,1,1,1
179,569,1342,550,56,128,1,1,1,1
179,597,1549,403,113,257,1,1,1,1
179,541,1800,521,36,83,1,1,1,1
179,598,1848,505,30,70,1,1,1,1
179,606,1819,513,26,59,1,1,1,1
179,607,991,504,270,614,1,1,1,1
180,590,1409,510,67,153,1,1,1,1
180,597,1554,381,123,280,1,1,1,1
180,569,1342,550,56,128,1,1,1,1
180,541,1798,504,43,98,1,1,1,1
180,598,1845,510,28,64,1,1,1,1
181,590,1406,502,73,167,1,1,1,1
181,597,1554,381,123,280,1,1,1,1
181,569,1342,550,56,128,1,1,1,1
181,541,1798,504,43,98,1,1,1,1
181,598,1845,510,28,64,1,1,1,1
181,614,1422,425,94,214,1,1,1,1
181,615,40,571,94,214,1,1,1,1
182,590,1409,500,67,153,1,1,1,1
182,597,1567,403,113,257,1,1,1,1
182,541,1806,521,36,83,1,1,1,1
182,569,1351,550,56,128,1,1,1,1
182,619,1430,510,67,153,1,1,1,1
182,620,753,556,94,214,1,1,1,1
183,590,1406,502,73,167,1,1,1,1
183,597,1567,403,113,257,1,1,1,1
183,569,1351,550,56,128,1,1,1,1
183,541,1801,513,40,91,1,1,1,1
183,620,758,574,103,234,1,1,1,1
183,624,1848,505,30,70,1,1,1,1
183,625,1462,556,33,76,1,1,1,1
184,590,1406,502,73,167,1,1,1,1
184,569,1351,550,56,128,1,1,1,1
184,597,1573,381,123,280,1,1,1,1
184,628,1429,490,73,167,1,1,1,1
184,541,1806,521,36,83,1,1,1,1
184,624,1848,505,30,70,1,1,1,1
184,620,767,571,94,214,1,1,1,1
184,625,762,328,33,76,1,1,1,1
185,590,1406,490,73,167,1,1,1,1
185,569,1351,550,56,128,1,1,1,1
185,597,1573,381,123,280,1,1,1,1
185,632,-31,249,159,362,1,1,1,1
185,541,1806,521,36,83,1,1,1,1
185,625,1695,419,79,181,1,1,1,1
186,590,1417,502,73,167,1,1,1,1
186,597,1573,381,123,280,1,1,1,1
186,569,1359,550,56,128,1,1,1,1
186,541,1806,521,36,83,1,1,1,1
186,632,-7,246,175,398,1,1,1,1
186,639,1395,468,73,167,1,1,1,1
186,640,649,382,79,181,1,1,1,1
186,641,912,545,250,567,1,1,1,1
187,639,1406,490,73,167,1,1,1,1
187,597,1573,381,123,280,1,1,1,1
187,569,1359,550,56,128,1,1,1,1
187,590,1430,447,87,199,1,1,1,1
187,541,1806,521,36,83,1,1,1,1
187,632,20,246,175,398,1,1,1,1
187,643,1848,505,30,70,1,1,1,1
188,639,1412,492,79,181,1,1,1,1
188,632,47,246,175,398,1,1,1,1
188,597,1573,381,123,280,1,1,1,1
188,569,1359,550,56,128,1,1,1,1
188,541,1806,521,36,83,1,1,1,1
188,647,1395,468,73,167,1,1,1,1
188,590,1440,431,103,234,1,1,1,1
188,648,564,425,94,214,1,1,1,1
188,649,633,383,189,429,1,1,1,1
189,639,1416,474,87,199,1,1,1,1
189,597,1573,381,123,280,1,1,1,1
189,632,68,249,159,362,1,1,1,1
189,569,1359,550,56,128,1,1,1,1
189,653,535,396,159,362,1,1,1,1
189,647,1378,454,94,214,1,1,1,1
189,541,1806,521,36,83,1,1,1,1
189,649,658,445,159,362,1,1,1,1
190,639,1412,480,79,181,1,1,1,1
190,653,507,381,175,398,1,1,1,1
190,597,1602,385,113,257,1,1,1,1
190,569,1366,561,52,118,1,1,1,1
190,541,1806,521,36,83,1,1,1,1
190,649,633,383,189,429,1,1,1,1
190,632,88,258,207,470,1,1,1,1
190,659,1451,440,94,214,1,1,1,1
190,660,1687,407,87,199,1,1,1,1
191,639,1416,474,87,199,1,1,1,1
191,597,1599,399,103,234,1,1,1,1
191,653,507,381,175,398,1,1,1,1
191,664,1364,469,94,214,1,1,1,1
191,659,1451,440,94,214,1,1,1,1
191,665,794,562,226,514,1,1,1,1
191,660,1684,396,94,214,1,1,1,1
191,541,1806,521,36,83,1,1,1,1
192,639,1416,474,87,199,1,1,1,1
192,597,1599,399,103,234,1,1,1,1
192,653,535,396,159,362,1,1,1,1
192,664,1378,454,94,214,1,1,1,1
192,668,1360,541,61,139,1,1,1,1
192,541,1806,521,36,83,1,1,1,1
192,659,1457,434,87,199,1,1,1,1
192,669,486,420,159,362,1,1,1,1
193,639,1417,490,73,167,1,1,1,1
193,597,1592,381,123,280,1,1,1,1
193,671,1440,513,73,167,1,1,1,1
193,653,507,381,175,398,1,1,1,1
193,659,1466,440,94,214,1,1,1,1
193,668,1367,531,67,153,1,1,1,1
193,541,1801,513,40,91,1,1,1,1
194,639,1392,447,103,234,1,1,1,1
194,597,1602,385,113,257,1,1,1,1
194,668,1367,531,67,153,1,1,1,1
194,541,1806,521,36,83,1,1,1,1
194,653,480,408,175,398,1,1,1,1
194,659,1456,431,103,234,1,1,1,1
195,639,1392,447,103,234,1,1,1,1
195,597,1602,385,113,257,1,1,1,1
195,541,1806,521,36,83,1,1,1,1
195,668,1367,531,67,153,1,1,1,1
195,677,520,558,103,234,1,1,1,1
195,678,1684,396,94,214,1,1,1,1
195,659,1436,454,94,214,1,1,1,1
196,659,1422,469,94,214,1,1,1,1
196,668,1378,531,67,153,1,1,1,1
196,597,1615,399,103,234,1,1,1,1
196,677,514,430,146,332,1,1,1,1
196,541,1806,521,36,83,1,1,1,1
196,678,1684,396,94,214,1,1,1,1
196,681,1480,425,94,214,1,1,1,1
197,659,1422,469,94,214,1,1,1,1
197,683,198,213,270,614,1,1,1,1
197,668,1372,524,73,167,1,1,1,1
197,597,1602,385,113,257,1,1,1,1
197,541,1806,521,36,83,1,1,1,1
197,681,1472,415,103,234,1,1,1,1
197,684,1393,454,94,214,1,1,1,1
197,685,1767,549,26,59,1,1,1,1
197,678,1684,396,94,214,1,1,1,1
198,659,1422,469,94,214,1,1,1,1
198,683,198,213,270,614,1,1,1,1
198,689,1654,529,52,118,1,1,1,1
198,668,1361,463,103,234,1,1,1,1
198,541,1806,521,36,83,1,1,1,1
198,681,1472,415,103,234,1,1,1,1
198,685,1767,553,26,59,1,1,1,1
199,659,1408,447,103,234,1,1,1,1
199,692,240,254,270,614,1,1,1,1
199,693,1615,399,103,234,1,1,1,1
199,681,1456,447,103,234,1,1,1,1
199,541,1806,521,36,83,1,1,1,1
199,683,157,213,270,614,1,1,1,1
199,694,1018,593,28,64,1,1,1,1
200,659,1422,469,94,214,1,1,1,1
200,692,259,236,250,567,1,1,1,1
200,693,1619,385,113,257,1,1,1,1
200,681,1456,447,103,234,1,1,1,1
200,541,1810,530,33,76,1,1,1,1
200,700,824,171,270,614,1,1,1,1
200,701,1377,447,103,234,1,1,1,1
201,659,1430,488,87,199,1,1,1,1
201,693,1611,381,123,280,1,1,1,1
201,692,305,283,226,514,1,1,1,1
201,541,1806,521,36,83,1,1,1,1
201,681,1462,438,113,257,1,1,1,1
201,707,1397,551,61,139,1,1,1,1
202,659,1436,469,94,214,1,1,1,1
202,693,1611,381,123,280,1,1,1,1
202,692,298,236,250,567,1,1,1,1
202,713,157,254,270,614,1,1,1,1
202,707,1399,531,67,153,1,1,1,1
202,541,1806,521,36,83,1,1,1,1
202,714,920,290,207,470,1,1,1,1
202,681,1472,431,103,234,1,1,1,1
202,715,1849,510,28,64,1,1,1,1
203,659,1436,469,94,214,1,1,1,1
203,693,1630,399,103,234,1,1,1,1
203,692,345,273,175,398,1,1,1,1
203,681,1472,447,103,234,1,1,1,1
203,707,1399,531,67,153,1,1,1,1
203,717,994,562,67,153,1,1,1,1
203,713,182,275,250,567,1,1,1,1
203,541,1806,521,36,83,1,1,1,1
203,715,1848,505,30,70,1,1,1,1
204,659,1436,469,94,214,1,1,1,1
204,693,1630,399,103,234,1,1,1,1
204,713,182,275,250,567,1,1,1,1
204,681,1472,447,103,234,1,1,1,1
204,707,1399,521,67,153,1,1,1,1
204,721,1519,415,103,234,1,1,1,1
204,541,1806,521,36,83,1,1,1,1
204,722,1671,385,113,257,1,1,1,1
204,692,380,316,113,257,1,1,1,1
204,723,1843,505,30,70,1,1,1,1
204,715,834,603,79,181,1,1,1,1
205,681,1440,447,103,234,1,1,1,1
205,723,409,32,33,76,1,1,1,1
205,713,201,283,226,514,1,1,1,1
205,722,1654,385,113,257,1,1,1,1
205,659,1408,463,103,234,1,1,1,1
205,541,1806,521,36,83,1,1,1,1
205,727,952,322,207,470,1,1,1,1
205,721,1535,415,103,234,1,1,1,1
205,693,1619,403,113,257,1,1,1,1
205,728,40,498,146,332,1,1,1,1
205,715,1820,494,33,76,1,1,1,1
205,707,419,37,33,76,1,1,1,1
206,681,1440,447,103,234,1,1,1,1
206,722,1654,385,113,257,1,1,1,1
206,659,1408,463,103,234,1,1,1,1
206,541,1806,521,36,83,1,1,1,1
206,707,1472,463,103,234,1,1,1,1
206,723,1035,562,67,153,1,1,1,1
206,721,1524,425,94,214,1,1,1,1
207,681,1440,447,103,234,1,1,1,1
207,722,1654,385,113,257,1,1,1,1
207,659,1408,463,103,234,1,1,1,1
207,541,1806,521,36,83,1,1,1,1
207,743,680,556,94,214,1,1,1,1
207,721,1519,415,103,234,1,1,1,1
207,707,1472,431,103,234,1,1,1,1
208,681,1427,438,113,257,1,1,1,1
208,722,1654,385,113,257,1,1,1,1
208,743,694,542,103,234,1,1,1,1
208,541,1806,521,36,83,1,1,1,1
208,721,1538,425,94,214,1,1,1,1
208,707,1462,455,113,257,1,1,1,1
208,659,292,35,36,83,1,1,1,1
208,749,1080,554,79,181,1,1,1,1
208,750,-36,558,189,429,1,1,1,1
208,751,916,478,103,234,1,1,1,1
208,752,1848,505,30,70,1,1,1,1
209,681,1440,447,103,234,1,1,1,1
209,722,1654,385,113,257,1,1,1,1
209,659,642,381,175,398,1,1,1,1
209,755,1406,524,73,167,1,1,1,1
209,707,1472,431,103,234,1,1,1,1
209,756,1011,325,189,429,1,1,1,1
209,721,1553,425,94,214,1,1,1,1
209,752,1849,506,28,64,1,1,1,1
209,541,1806,521,36,83,1,1,1,1
209,757,921,396,67,153,1,1,1,1
210,681,1440,447,103,234,1,1,1,1
210,762,633,354,189,429,1,1,1,1
210,722,1662,399,103,234,1,1,1,1
210,755,1419,541,67,153,1,1,1,1
210,752,1848,505,30,70,1,1,1,1
210,707,1472,463,103,234,1,1,1,1
210,659,172,1,56,128,1,1,1,1
210,541,1798,504,43,98,1,1,1,1
210,721,1553,425,94,214,1,1,1,1
210,756,1048,354,175,398,1,1,1,1
211,681,1440,447,103,234,1,1,1,1
211,722,1671,385,113,257,1,1,1,1
211,707,1472,463,103,234,1,1,1,1
211,764,935,545,28,64,1,1,1,1
211,755,1419,541,67,153,1,1,1,1
211,541,1806,521,36,83,1,1,1,1
211,659,1040,325,189,429,1,1,1,1
211,765,946,476,123,280,1,1,1,1
211,721,1588,479,73,167,1,1,1,1
212,681,1444,438,113,257,1,1,1,1
212,770,559,273,146,332,1,1,1,1
212,722,1671,385,113,257,1,1,1,1
212,764,935,545,28,64,1,1,1,1
212,755,1417,524,73,167,1,1,1,1
212,541,1801,513,40,91,1,1,1,1
212,765,946,476,123,280,1,1,1,1
212,771,1845,506,28,64,1,1,1,1
212,721,1565,447,87,199,1,1,1,1
212,659,1048,327,175,398,1,1,1,1
213,681,1444,438,113,257,1,1,1,1
213,770,558,293,135,307,1,1,1,1
213,722,1671,385,113,257,1,1,1,1
213,755,1417,524,73,167,1,1,1,1
213,659,1040,325,189,429,1,1,1,1
213,541,1801,513,40,91,1,1,1,1
213,721,1567,425,94,214,1,1,1,1
213,765,964,463,103,234,1,1,1,1
214,681,1444,438,113,257,1,1,1,1
214,775,528,236,250,567,1,1,1,1
214,722,1678,399,103,234,1,1,1,1
214,541,1806,521,36,83,1,1,1,1
214,765,955,460,135,307,1,1,1,1
214,755,1417,524,73,167,1,1,1,1
214,659,1069,325,189,429,1,1,1,1
214,776,704,543,135,307,1,1,1,1
214,721,1579,447,87,199,1,1,1,1
215,681,1444,438,113,257,1,1,1,1
215,722,1678,399,103,234,1,1,1,1
215,775,532,254,270,614,1,1,1,1
215,765,955,460,135,307,1,1,1,1
215,541,1806,521,36,83,1,1,1,1
215,755,1417,524,73,167,1,1,1,1
215,659,1069,325,189,429,1,1,1,1
216,681,1444,438,113,257,1,1,1,1
216,722,1678,399,103,234,1,1,1,1
216,775,574,254,270,614,1,1,1,1
216,765,966,430,146,332,1,1,1,1
216,541,1806,521,36,83,1,1,1,1
216,659,1075,354,175,398,1,1,1,1
216,755,1417,524,73,167,1,1,1,1
217,681,1444,438,113,257,1,1,1,1
217,722,1678,399,103,234,1,1,1,1
217,775,574,254,270,614,1,1,1,1
217,765,976,460,135,307,1,1,1,1
217,786,1583,415,103,234,1,1,1,1
217,659,1069,325,189,429,1,1,1,1
217,541,1806,521,36,83,1,1,1,1
217,787,191,617,159,362,1,1,1,1
217,755,548,803,40,91,1,1,1,1
218,755,1462,438,113,257,1,1,1,1
218,775,605,275,250,567,1,1,1,1
218,722,1678,399,103,234,1,1,1,1
218,786,1596,425,94,214,1,1,1,1
218,765,976,460,135,307,1,1,1,1
218,541,1806,521,36,83,1,1,1,1
218,659,1102,354,175,398,1,1,1,1
218,681,1424,447,103,234,1,1,1,1
218,787,196,558,189,429,1,1,1,1
219,755,1462,438,113,257,1,1,1,1
219,775,605,275,250,567,1,1,1,1
219,786,1599,415,103,234,1,1,1,1
219,722,1678,399,103,234,1,1,1,1
219,787,225,558,189,429,1,1,1,1
219,788,472,322,207,470,1,1,1,1
219,541,1806,515,36,83,1,1,1,1
219,789,1710,383,103,234,1,1,1,1
219,790,1430,541,67,153,1,1,1,1
219,765,988,430,146,332,1,1,1,1
219,659,1126,347,159,362,1,1,1,1
220,755,1462,438,113,257,1,1,1,1
220,722,1694,399,103,234,1,1,1,1
220,775,605,275,250,567,1,1,1,1
220,786,1599,415,103,234,1,1,1,1
220,659,1129,354,175,398,1,1,1,1
220,792,338,592,159,362,1,1,1,1
220,541,1806,515,36,83,1,1,1,1
221,755,1462,438,113,257,1,1,1,1
221,775,643,275,250,567,1,1,1,1
221,722,1678,399,103,234,1,1,1,1
221,786,1599,415,103,234,1,1,1,1
221,541,1811,521,36,83,1,1,1,1
221,659,1129,354,175,398,1,1,1,1
221,796,504,322,207,470,1,1,1,1
221,797,1845,510,36,83,1,1,1,1
222,755,1462,438,113,257,1,1,1,1
222,775,643,275,250,567,1,1,1,1
222,722,1678,399,103,234,1,1,1,1
222,799,88,544,207,470,1,1,1,1
222,800,837,542,103,234,1,1,1,1
222,786,1611,425,94,214,1,1,1,1
222,796,504,322,207,470,1,1,1,1
222,541,1801,501,47,108,1,1,1,1
