frame,id,x,y,w,h,score,class,visibility,unused
122,113,1684,396,94,214,1,1,1,1
122,114,1283,388,226,514,1,1,1,1
123,75,451,419,123,280,1,1,1,1
123,108,1450,171,270,614,1,1,1,1
123,106,1158,296,270,614,1,1,1,1
123,115,1520,568,159,362,1,1,1,1
123,113,1684,396,94,214,1,1,1,1
124,108,1450,198,250,567,1,1,1,1
124,75,449,420,113,257,1,1,1,1
124,106,1158,296,270,614,1,1,1,1
124,113,1684,396,94,214,1,1,1,1
124,116,329,478,103,234,1,1,1,1
124,117,1520,592,159,362,1,1,1,1
125,75,451,419,123,280,1,1,1,1
125,108,1450,198,250,567,1,1,1,1
125,106,1215,500,189,429,1,1,1,1
125,118,100,490,113,257,1,1,1,1
125,119,912,532,40,91,1,1,1,1
126,106,1215,500,189,429,1,1,1,1
126,75,449,420,113,257,1,1,1,1
126,108,1450,171,270,614,1,1,1,1
126,120,1379,522,61,139,1,1,1,1
126,121,1463,588,146,332,1,1,1,1
126,122,107,494,103,234,1,1,1,1
126,123,318,438,123,280,1,1,1,1
127,75,432,419,123,280,1,1,1,1
127,106,1158,338,270,614,1,1,1,1
127,108,1450,171,270,614,1,1,1,1
127,122,100,473,113,257,1,1,1,1
127,123,329,478,103,234,1,1,1,1
127,121,1485,610,146,332,1,1,1,1
128,75,449,420,113,257,1,1,1,1
128,106,1117,338,270,614,1,1,1,1
128,108,1409,171,270,614,1,1,1,1
128,122,107,494,103,234,1,1,1,1
128,124,1389,624,33,76,1,1,1,1
128,125,1643,273,146,332,1,1,1,1
129,106,1158,338,270,614,1,1,1,1
129,122,100,490,113,257,1,1,1,1
129,108,1450,159,250,567,1,1,1,1
129,75,432,400,123,280,1,1,1,1
129,126,318,438,123,280,1,1,1,1
129,125,1643,273,146,332,1,1,1,1
130,126,1478,234,33,76,1,1,1,1
130,106,1158,338,270,614,1,1,1,1
130,125,1643,273,146,332,1,1,1,1
130,75,432,419,123,280,1,1,1,1
131,75,432,419,123,280,1,1,1,1
131,127,1409,213,270,614,1,1,1,1
131,106,1158,338,270,614,1,1,1,1
131,128,318,438,123,280,1,1,1,1
131,126,91,510,103,234,1,1,1,1
131,125,1621,273,146,332,1,1,1,1
132,75,432,400,123,280,1,1,1,1
132,106,1142,391,250,567,1,1,1,1
132,128,318,438,123,280,1,1,1,1
132,129,1382,529,52,118,1,1,1,1
132,127,1409,213,270,614,1,1,1,1
132,125,1621,273,146,332,1,1,1,1
132,130,1427,597,175,398,1,1,1,1
133,75,433,397,135,307,1,1,1,1
133,128,318,438,123,280,1,1,1,1
133,106,1142,391,250,567,1,1,1,1
133,127,1367,213,270,614,1,1,1,1
134,75,432,400,123,280,1,1,1,1
134,106,1142,429,250,567,1,1,1,1
134,128,318,438,123,280,1,1,1,1
134,127,1367,171,270,614,1,1,1,1
135,75,432,400,123,280,1,1,1,1
135,106,1142,391,250,567,1,1,1,1
135,128,318,438,123,280,1,1,1,1
135,127,1367,171,270,614,1,1,1,1
135,129,1395,610,146,332,1,1,1,1
136,130,1395,610,146,332,1,1,1,1
136,129,432,400,123,280,1,1,1,1
136,106,1075,379,270,614,1,1,1,1
136,127,1325,171,270,614,1,1,1,1
136,128,318,438,123,280,1,1,1,1
137,127,1325,171,270,614,1,1,1,1
137,131,433,397,135,307,1,1,1,1
137,106,1129,597,175,398,1,1,1,1
137,130,1395,610,146,332,1,1,1,1
137,132,-44,388,226,514,1,1,1,1
137,133,1800,521,36,83,1,1,1,1
138,127,1325,171,270,614,1,1,1,1
138,131,433,397,135,307,1,1,1,1
138,132,-7,441,189,429,1,1,1,1
138,106,1075,379,270,614,1,1,1,1
138,130,1372,592,159,362,1,1,1,1
138,133,1535,701,103,234,1,1,1,1
139,127,1325,171,270,614,1,1,1,1
139,131,433,397,135,307,1,1,1,1
139,132,-7,441,189,429,1,1,1,1
139,134,1514,682,113,257,1,1,1,1
139,106,1108,492,226,514,1,1,1,1
139,130,1372,610,146,332,1,1,1,1
139,133,318,438,123,280,1,1,1,1
140,127,1325,171,270,614,1,1,1,1
140,131,432,400,123,280,1,1,1,1
140,106,1066,429,250,567,1,1,1,1
140,135,308,418,135,307,1,1,1,1
140,132,20,462,175,398,1,1,1,1
140,130,1368,512,207,470,1,1,1,1
140,133,1514,699,113,257,1,1,1,1
141,127,1325,171,270,614,1,1,1,1
141,106,1074,492,226,514,1,1,1,1
141,130,1400,512,207,470,1,1,1,1
141,131,432,400,123,280,1,1,1,1
141,136,33,609,123,280,1,1,1,1
141,133,318,419,123,280,1,1,1,1
142,127,1284,171,270,614,1,1,1,1
142,137,308,418,135,307,1,1,1,1
142,130,1400,512,207,470,1,1,1,1
142,131,432,419,123,280,1,1,1,1
142,106,1066,429,250,567,1,1,1,1
142,136,33,590,123,280,1,1,1,1
142,138,972,560,61,139,1,1,1,1
143,127,1284,171,270,614,1,1,1,1
143,130,1368,544,207,470,1,1,1,1
143,106,989,429,250,567,1,1,1,1
143,131,432,400,123,280,1,1,1,1
143,137,308,418,135,307,1,1,1,1
144,127,1284,171,270,614,1,1,1,1
144,130,1368,544,207,470,1,1,1,1
144,131,432,400,123,280,1,1,1,1
144,137,308,418,135,307,1,1,1,1
144,106,1033,379,270,614,1,1,1,1
145,127,1284,171,270,614,1,1,1,1
145,131,432,400,123,280,1,1,1,1
145,137,308,418,135,307,1,1,1,1
145,138,-52,296,270,614,1,1,1,1
145,130,1353,527,226,514,1,1,1,1
145,106,1033,379,270,614,1,1,1,1
145,139,1806,521,36,83,1,1,1,1
146,131,432,400,123,280,1,1,1,1
146,127,1284,171,270,614,1,1,1,1
146,137,308,418,135,307,1,1,1,1
146,106,1027,429,250,567,1,1,1,1
146,140,908,379,270,614,1,1,1,1
146,141,-52,296,270,614,1,1,1,1
147,127,1284,171,270,614,1,1,1,1
147,131,432,400,123,280,1,1,1,1
147,137,308,418,135,307,1,1,1,1
147,141,-10,296,270,614,1,1,1,1
147,142,1814,533,30,70,1,1,1,1
147,106,1027,429,250,567,1,1,1,1
148,131,432,400,123,280,1,1,1,1
148,141,29,313,250,567,1,1,1,1
148,127,1242,171,270,614,1,1,1,1
148,137,308,418,135,307,1,1,1,1
148,143,1810,533,30,70,1,1,1,1
148,144,1372,597,175,398,1,1,1,1
148,106,991,379,270,614,1,1,1,1
149,131,432,400,123,280,1,1,1,1
149,127,1242,171,270,614,1,1,1,1
149,137,288,408,146,332,1,1,1,1
149,141,29,313,250,567,1,1,1,1
149,144,1336,512,207,470,1,1,1,1
149,145,1848,505,30,70,1,1,1,1
150,131,433,397,135,307,1,1,1,1
150,127,1242,171,270,614,1,1,1,1
150,137,288,408,146,332,1,1,1,1
150,145,118,612,113,257,1,1,1,1
150,146,198,520,146,332,1,1,1,1
150,144,1336,512,207,470,1,1,1,1
150,147,1806,521,36,83,1,1,1,1
151,131,432,400,123,280,1,1,1,1
151,127,1242,171,270,614,1,1,1,1
151,137,288,408,146,332,1,1,1,1
151,148,120,584,135,307,1,1,1,1
151,149,1819,517,26,59,1,1,1,1
151,147,1800,521,36,83,1,1,1,1
151,146,218,574,103,234,1,1,1,1
151,150,130,318,146,332,1,1,1,1
151,145,1466,469,94,214,1,1,1,1
151,151,1075,597,175,398,1,1,1,1
151,152,1767,553,26,59,1,1,1,1
152,131,433,397,135,307,1,1,1,1
152,147,1806,521,36,83,1,1,1,1
152,127,1242,171,270,614,1,1,1,1
152,137,248,385,207,470,1,1,1,1
152,153,1827,517,26,59,1,1,1,1
153,131,433,397,135,307,1,1,1,1
153,147,1800,521,36,83,1,1,1,1
153,127,1242,171,270,614,1,1,1,1
153,154,201,353,226,514,1,1,1,1
154,154,182,313,250,567,1,1,1,1
154,127,1242,171,270,614,1,1,1,1
154,131,451,400,123,280,1,1,1,1
154,147,1806,521,36,83,1,1,1,1
155,154,182,313,250,567,1,1,1,1
155,147,1806,521,36,83,1,1,1,1
155,131,433,397,135,307,1,1,1,1
155,127,1242,171,270,614,1,1,1,1
155,155,1827,517,26,59,1,1,1,1
155,156,1846,515,33,76,1,1,1,1
156,147,1806,521,36,83,1,1,1,1
156,131,451,400,123,280,1,1,1,1
156,154,157,254,270,614,1,1,1,1
156,127,1200,130,270,614,1,1,1,1
157,155,454,397,135,307,1,1,1,1
157,131,1271,141,47,108,1,1,1,1
157,156,874,506,250,567,1,1,1,1
157,154,157,254,270,614,1,1,1,1
157,147,1801,513,40,91,1,1,1,1
158,154,236,318,226,514,1,1,1,1
158,157,446,385,146,332,1,1,1,1
158,131,1806,521,36,83,1,1,1,1
158,158,1240,576,207,470,1,1,1,1
159,154,221,275,250,567,1,1,1,1
159,158,1244,617,189,429,1,1,1,1
159,157,446,385,146,332,1,1,1,1
159,159,1806,521,36,83,1,1,1,1
159,160,835,468,250,567,1,1,1,1
160,157,446,408,146,332,1,1,1,1
160,154,236,318,226,514,1,1,1,1
160,161,1806,521,36,83,1,1,1,1
161,154,259,313,250,567,1,1,1,1
161,162,1144,576,207,470,1,1,1,1
161,157,469,408,146,332,1,1,1,1
161,163,1801,493,47,108,1,1,1,1
161,164,1495,571,43,98,1,1,1,1
162,154,298,313,250,567,1,1,1,1
162,165,1800,521,36,83,1,1,1,1
162,166,1213,562,226,514,1,1,1,1
162,167,1823,517,26,59,1,1,1,1
163,154,298,313,250,567,1,1,1,1
163,168,1801,501,47,108,1,1,1,1
163,169,1477,356,135,307,1,1,1,1
163,170,1845,510,36,83,1,1,1,1
164,154,340,318,226,514,1,1,1,1
164,168,1801,493,47,108,1,1,1,1
164,171,1497,356,135,307,1,1,1,1
164,169,927,848,94,214,1,1,1,1
165,154,375,318,226,514,1,1,1,1
165,169,1497,381,123,280,1,1,1,1
165,172,1823,517,26,59,1,1,1,1
166,173,1400,492,79,181,1,1,1,1
166,154,408,353,207,470,1,1,1,1
166,169,1497,381,123,280,1,1,1,1
166,174,1075,138,175,398,1,1,1,1
166,175,1819,513,26,59,1,1,1,1
167,173,1395,502,73,167,1,1,1,1
167,154,440,353,207,470,1,1,1,1
167,176,1801,493,47,108,1,1,1,1
167,169,1516,381,123,280,1,1,1,1
168,173,1388,492,79,181,1,1,1,1
168,154,440,353,207,470,1,1,1,1
168,177,1516,381,123,280,1,1,1,1
168,176,1798,504,43,98,1,1,1,1
168,178,1849,510,28,64,1,1,1,1
168,179,1363,468,79,181,1,1,1,1
168,169,1134,113,52,118,1,1,1,1
169,173,1395,502,73,167,1,1,1,1
169,179,1372,490,73,167,1,1,1,1
169,169,1845,510,28,64,1,1,1,1
169,177,1516,381,123,280,1,1,1,1
169,176,1801,493,47,108,1,1,1,1
169,154,472,353,207,470,1,1,1,1
170,173,1388,492,79,181,1,1,1,1
170,179,1349,440,94,214,1,1,1,1
170,176,1800,521,36,83,1,1,1,1
170,154,487,354,189,429,1,1,1,1
170,180,1412,480,79,181,1,1,1,1
170,181,969,542,79,181,1,1,1,1
170,182,1848,505,30,70,1,1,1,1
170,177,1516,381,123,280,1,1,1,1
171,173,1395,502,73,167,1,1,1,1
171,176,1798,504,43,98,1,1,1,1
171,182,551,590,103,234,1,1,1,1
171,183,1845,510,28,64,1,1,1,1
171,179,1378,479,67,153,1,1,1,1
171,180,1417,490,73,167,1,1,1,1
172,179,1361,447,103,234,1,1,1,1
172,184,1333,550,56,128,1,1,1,1
172,182,1563,564,43,98,1,1,1,1
172,180,1412,492,79,181,1,1,1,1
172,176,1806,521,36,83,1,1,1,1
172,185,1843,505,30,70,1,1,1,1
172,186,547,571,123,280,1,1,1,1
172,183,1040,646,189,429,1,1,1,1
172,187,699,421,270,614,1,1,1,1
173,183,1378,454,94,214,1,1,1,1
173,184,1333,550,56,128,1,1,1,1
173,188,1565,510,67,153,1,1,1,1
173,176,1806,521,36,83,1,1,1,1
173,189,1016,608,207,470,1,1,1,1
173,186,528,571,123,280,1,1,1,1
174,190,1378,454,94,214,1,1,1,1
174,184,1333,550,56,128,1,1,1,1
174,188,1565,510,67,153,1,1,1,1
174,176,1806,521,36,83,1,1,1,1
174,189,1016,608,207,470,1,1,1,1
174,191,1823,510,28,64,1,1,1,1
175,192,1388,480,79,181,1,1,1,1
175,188,1575,510,67,153,1,1,1,1
175,184,1333,550,56,128,1,1,1,1
175,193,356,430,146,332,1,1,1,1
175,176,1806,521,36,83,1,1,1,1
175,194,1412,492,79,181,1,1,1,1
175,190,1363,468,79,181,1,1,1,1
176,192,1395,490,73,167,1,1,1,1
176,195,1535,381,123,280,1,1,1,1
176,184,1333,550,56,128,1,1,1,1
176,176,1806,521,36,83,1,1,1,1
176,193,356,430,146,332,1,1,1,1
176,196,1843,505,30,70,1,1,1,1
176,194,1417,479,73,167,1,1,1,1
177,194,1406,490,73,167,1,1,1,1
177,195,1535,381,123,280,1,1,1,1
177,184,1333,550,56,128,1,1,1,1
177,197,1848,505,30,70,1,1,1,1
177,176,1806,521,36,83,1,1,1,1
177,193,356,430,146,332,1,1,1,1
177,192,1383,468,73,167,1,1,1,1
178,194,1406,502,73,167,1,1,1,1
178,195,1535,381,123,280,1,1,1,1
178,184,1342,550,56,128,1,1,1,1
178,198,1843,505,30,70,1,1,1,1
178,176,1806,521,36,83,1,1,1,1
178,192,1383,468,73,167,1,1,1,1
179,194,1409,510,67,153,1,1,1,1
179,184,1342,550,56,128,1,1,1,1
179,195,1549,403,113,257,1,1,1,1
179,176,1800,521,36,83,1,1,1,1
179,199,1848,505,30,70,1,1,1,1
179,198,1819,513,26,59,1,1,1,1
179,200,991,504,270,614,1,1,1,1
180,194,1409,510,67,153,1,1,1,1
180,195,1554,381,123,280,1,1,1,1
180,184,1342,550,56,128,1,1,1,1
180,176,1798,504,43,98,1,1,1,1
180,201,1845,510,28,64,1,1,1,1
181,194,1406,502,73,167,1,1,1,1
181,195,1554,381,123,280,1,1,1,1
181,184,1342,550,56,128,1,1,1,1
181,176,1798,504,43,98,1,1,1,1
181,202,1845,510,28,64,1,1,1,1
181,203,1422,425,94,214,1,1,1,1
181,204,40,571,94,214,1,1,1,1
182,203,1409,500,67,153,1,1,1,1
182,195,1567,403,113,257,1,1,1,1
182,176,1806,521,36,83,1,1,1,1
182,184,1351,550,56,128,1,1,1,1
182,194,1430,510,67,153,1,1,1,1
182,205,753,556,94,214,1,1,1,1
183,203,1406,502,73,167,1,1,1,1
183,195,1567,403,113,257,1,1,1,1
183,184,1351,550,56,128,1,1,1,1
183,176,1801,513,40,91,1,1,1,1
183,205,758,574,103,234,1,1,1,1
183,206,1848,505,30,70,1,1,1,1
183,207,1462,556,33,76,1,1,1,1
184,208,1406,502,73,167,1,1,1,1
184,184,1351,550,56,128,1,1,1,1
184,195,1573,381,123,280,1,1,1,1
184,209,1429,490,73,167,1,1,1,1
184,176,1806,521,36,83,1,1,1,1
184,210,1848,505,30,70,1,1,1,1
184,205,767,571,94,214,1,1,1,1
184,203,762,328,33,76,1,1,1,1
185,209,1406,490,73,167,1,1,1,1
185,203,1351,550,56,128,1,1,1,1
185,195,1573,381,123,280,1,1,1,1
185,211,-31,249,159,362,1,1,1,1
185,176,1806,521,36,83,1,1,1,1
185,212,1695,419,79,181,1,1,1,1
186,209,1417,502,73,167,1,1,1,1
186,195,1573,381,123,280,1,1,1,1
186,213,1359,550,56,128,1,1,1,1
186,176,1806,521,36,83,1,1,1,1
186,211,-7,246,175,398,1,1,1,1
186,214,1395,468,73,167,1,1,1,1
186,215,649,382,79,181,1,1,1,1
186,216,912,545,250,567,1,1,1,1
187,209,1406,490,73,167,1,1,1,1
187,195,1573,381,123,280,1,1,1,1
187,213,1359,550,56,128,1,1,1,1
187,217,1430,447,87,199,1,1,1,1
187,176,1806,521,36,83,1,1,1,1
187,211,20,246,175,398,1,1,1,1
187,218,1848,505,30,70,1,1,1,1
188,209,1412,492,79,181,1,1,1,1
188,211,47,246,175,398,1,1,1,1
188,195,1573,381,123,280,1,1,1,1
188,213,1359,550,56,128,1,1,1,1
188,176,1806,521,36,83,1,1,1,1
188,219,1395,468,73,167,1,1,1,1
188,217,1440,431,103,234,1,1,1,1
188,220,564,425,94,214,1,1,1,1
188,221,633,383,189,429,1,1,1,1
189,209,1416,474,87,199,1,1,1,1
189,195,1573,381,123,280,1,1,1,1
189,211,68,249,159,362,1,1,1,1
189,213,1359,550,56,128,1,1,1,1
189,222,535,396,159,362,1,1,1,1
189,219,1378,454,94,214,1,1,1,1
189,176,1806,521,36,83,1,1,1,1
189,221,658,445,159,362,1,1,1,1
190,209,1412,480,79,181,1,1,1,1
190,222,507,381,175,398,1,1,1,1
190,195,1602,385,113,257,1,1,1,1
190,213,1366,561,52,118,1,1,1,1
190,176,1806,521,36,83,1,1,1,1
190,221,633,383,189,429,1,1,1,1
190,211,88,258,207,470,1,1,1,1
190,223,1451,440,94,214,1,1,1,1
190,224,1687,407,87,199,1,1,1,1
191,209,1416,474,87,199,1,1,1,1
191,195,1599,399,103,234,1,1,1,1
191,222,507,381,175,398,1,1,1,1
191,225,1364,469,94,214,1,1,1,1
191,223,1451,440,94,214,1,1,1,1
191,226,794,562,226,514,1,1,1,1
191,224,1684,396,94,214,1,1,1,1
191,176,1806,521,36,83,1,1,1,1
192,209,1416,474,87,199,1,1,1,1
192,195,1599,399,103,234,1,1,1,1
192,222,535,396,159,362,1,1,1,1
192,225,1378,454,94,214,1,1,1,1
192,227,1360,541,61,139,1,1,1,1
192,176,1806,521,36,83,1,1,1,1
192,223,1457,434,87,199,1,1,1,1
192,228,486,420,159,362,1,1,1,1
193,209,1417,490,73,167,1,1,1,1
193,195,1592,381,123,280,1,1,1,1
193,229,1440,513,73,167,1,1,1,1
193,222,507,381,175,398,1,1,1,1
193,223,1466,440,94,214,1,1,1,1
193,227,1367,531,67,153,1,1,1,1
193,176,1801,513,40,91,1,1,1,1
194,209,1392,447,103,234,1,1,1,1
194,195,1602,385,113,257,1,1,1,1
194,227,1367,531,67,153,1,1,1,1
194,176,1806,521,36,83,1,1,1,1
194,222,480,408,175,398,1,1,1,1
194,223,1456,431,103,234,1,1,1,1
195,209,1392,447,103,234,1,1,1,1
195,195,1602,385,113,257,1,1,1,1
195,176,1806,521,36,83,1,1,1,1
195,227,1367,531,67,153,1,1,1,1
195,222,520,558,103,234,1,1,1,1
195,228,1684,396,94,214,1,1,1,1
195,223,1436,454,94,214,1,1,1,1
196,223,1422,469,94,214,1,1,1,1
196,227,1378,531,67,153,1,1,1,1
196,195,1615,399,103,234,1,1,1,1
196,222,514,430,146,332,1,1,1,1
196,176,1806,521,36,83,1,1,1,1
196,229,1684,396,94,214,1,1,1,1
196,230,1480,425,94,214,1,1,1,1
197,223,1422,469,94,214,1,1,1,1
197,231,198,213,270,614,1,1,1,1
197,227,1372,524,73,167,1,1,1,1
197,195,1602,385,113,257,1,1,1,1
197,176,1806,521,36,83,1,1,1,1
197,230,1472,415,103,234,1,1,1,1
197,232,1393,454,94,214,1,1,1,1
197,233,1767,549,26,59,1,1,1,1
197,229,1684,396,94,214,1,1,1,1
198,223,1422,469,94,214,1,1,1,1
198,231,198,213,270,614,1,1,1,1
198,234,1654,529,52,118,1,1,1,1
198,232,1361,463,103,234,1,1,1,1
198,176,1806,521,36,83,1,1,1,1
198,230,1472,415,103,234,1,1,1,1
198,235,1767,553,26,59,1,1,1,1
199,223,1408,447,103,234,1,1,1,1
199,236,240,254,270,614,1,1,1,1
199,237,1615,399,103,234,1,1,1,1
199,230,1456,447,103,234,1,1,1,1
199,176,1806,521,36,83,1,1,1,1
199,231,157,213,270,614,1,1,1,1
199,238,1018,593,28,64,1,1,1,1
200,223,1422,469,94,214,1,1,1,1
200,236,259,236,250,567,1,1,1,1
200,237,1619,385,113,257,1,1,1,1
200,230,1456,447,103,234,1,1,1,1
200,176,1810,530,33,76,1,1,1,1
200,239,824,171,270,614,1,1,1,1
200,240,1377,447,103,234,1,1,1,1
201,223,1430,488,87,199,1,1,1,1
201,237,1611,381,123,280,1,1,1,1
201,236,305,283,226,514,1,1,1,1
201,176,1806,521,36,83,1,1,1,1
201,230,1462,438,113,257,1,1,1,1
201,241,1397,551,61,139,1,1,1,1
202,223,1436,469,94,214,1,1,1,1
202,237,1611,381,123,280,1,1,1,1
202,236,298,236,250,567,1,1,1,1
202,242,157,254,270,614,1,1,1,1
202,241,1399,531,67,153,1,1,1,1
202,176,1806,521,36,83,1,1,1,1
202,243,920,290,207,470,1,1,1,1
202,230,1472,431,103,234,1,1,1,1
202,244,1849,510,28,64,1,1,1,1
203,223,1436,469,94,214,1,1,1,1
203,237,1630,399,103,234,1,1,1,1
203,236,345,273,175,398,1,1,1,1
203,230,1472,447,103,234,1,1,1,1
203,241,1399,531,67,153,1,1,1,1
203,245,994,562,67,153,1,1,1,1
203,242,182,275,250,567,1,1,1,1
203,176,1806,521,36,83,1,1,1,1
203,246,1848,505,30,70,1,1,1,1
204,223,1436,469,94,214,1,1,1,1
204,237,1630,399,103,234,1,1,1,1
204,242,182,275,250,567,1,1,1,1
204,230,1472,447,103,234,1,1,1,1
204,241,1399,521,67,153,1,1,1,1
204,247,1519,415,103,234,1,1,1,1
204,176,1806,521,36,83,1,1,1,1
204,248,1671,385,113,257,1,1,1,1
204,249,380,316,113,257,1,1,1,1
204,250,1843,505,30,70,1,1,1,1
204,246,834,603,79,181,1,1,1,1
205,230,1440,447,103,234,1,1,1,1
205,176,409,32,33,76,1,1,1,1
205,242,201,283,226,514,1,1,1,1
205,248,1654,385,113,257,1,1,1,1
205,223,1408,463,103,234,1,1,1,1
205,246,1806,521,36,83,1,1,1,1
205,251,952,322,207,470,1,1,1,1
205,247,1535,415,103,234,1,1,1,1
205,237,1619,403,113,257,1,1,1,1
205,252,40,498,146,332,1,1,1,1
205,250,1820,494,33,76,1,1,1,1
205,241,419,37,33,76,1,1,1,1
206,230,1440,447,103,234,1,1,1,1
206,248,1654,385,113,257,1,1,1,1
206,223,1408,463,103,234,1,1,1,1
206,246,1806,521,36,83,1,1,1,1
206,176,1472,463,103,234,1,1,1,1
206,241,1035,562,67,153,1,1,1,1
206,247,1524,425,94,214,1,1,1,1
207,230,1440,447,103,234,1,1,1,1
207,248,1654,385,113,257,1,1,1,1
207,223,1408,463,103,234,1,1,1,1
207,246,1806,521,36,83,1,1,1,1
207,249,680,556,94,214,1,1,1,1
207,247,1519,415,103,234,1,1,1,1
207,250,1472,431,103,234,1,1,1,1
208,223,1427,438,113,257,1,1,1,1
208,248,1654,385,113,257,1,1,1,1
208,249,694,542,103,234,1,1,1,1
208,246,1806,521,36,83,1,1,1,1
208,247,1538,425,94,214,1,1,1,1
208,230,1462,455,113,257,1,1,1,1
208,250,292,35,36,83,1,1,1,1
208,251,1080,554,79,181,1,1,1,1
208,252,-36,558,189,429,1,1,1,1
208,253,916,478,103,234,1,1,1,1
208,254,1848,505,30,70,1,1,1,1
209,223,1440,447,103,234,1,1,1,1
209,248,1654,385,113,257,1,1,1,1
209,250,642,381,175,398,1,1,1,1
209,255,1406,524,73,167,1,1,1,1
209,230,1472,431,103,234,1,1,1,1
209,251,1011,325,189,429,1,1,1,1
209,247,1553,425,94,214,1,1,1,1
209,252,1849,506,28,64,1,1,1,1
209,246,1806,521,36,83,1,1,1,1
209,256,921,396,67,153,1,1,1,1
210,223,1440,447,103,234,1,1,1,1
210,257,633,354,189,429,1,1,1,1
210,248,1662,399,103,234,1,1,1,1
210,255,1419,541,67,153,1,1,1,1
210,258,1848,505,30,70,1,1,1,1
210,230,1472,463,103,234,1,1,1,1
210,251,172,1,56,128,1,1,1,1
210,246,1798,504,43,98,1,1,1,1
210,247,1553,425,94,214,1,1,1,1
210,259,1048,354,175,398,1,1,1,1
211,223,1440,447,103,234,1,1,1,1
211,251,1671,385,113,257,1,1,1,1
211,230,1472,463,103,234,1,1,1,1
211,260,935,545,28,64,1,1,1,1
211,255,1419,541,67,153,1,1,1,1
211,246,1806,521,36,83,1,1,1,1
211,259,1040,325,189,429,1,1,1,1
211,261,946,476,123,280,1,1,1,1
211,247,1588,479,73,167,1,1,1,1
212,223,1444,438,113,257,1,1,1,1
212,262,559,273,146,332,1,1,1,1
212,263,1671,385,113,257,1,1,1,1
212,260,935,545,28,64,1,1,1,1
212,255,1417,524,73,167,1,1,1,1
212,246,1801,513,40,91,1,1,1,1
212,261,946,476,123,280,1,1,1,1
212,264,1845,506,28,64,1,1,1,1
212,247,1565,447,87,199,1,1,1,1
212,259,1048,327,175,398,1,1,1,1
213,223,1444,438,113,257,1,1,1,1
213,262,558,293,135,307,1,1,1,1
213,263,1671,385,113,257,1,1,1,1
213,255,1417,524,73,167,1,1,1,1
213,259,1040,325,189,429,1,1,1,1
213,246,1801,513,40,91,1,1,1,1
213,247,1567,425,94,214,1,1,1,1
213,261,964,463,103,234,1,1,1,1
214,223,1444,438,113,257,1,1,1,1
214,264,528,236,250,567,1,1,1,1
214,263,1678,399,103,234,1,1,1,1
214,246,1806,521,36,83,1,1,1,1
214,261,955,460,135,307,1,1,1,1
214,255,1417,524,73,167,1,1,1,1
214,259,1069,325,189,429,1,1,1,1
214,265,704,543,135,307,1,1,1,1
214,247,1579,447,87,199,1,1,1,1
215,223,1444,438,113,257,1,1,1,1
215,263,1678,399,103,234,1,1,1,1
215,266,532,254,270,614,1,1,1,1
215,261,955,460,135,307,1,1,1,1
215,246,1806,521,36,83,1,1,1,1
215,255,1417,524,73,167,1,1,1,1
215,259,1069,325,189,429,1,1,1,1
216,223,1444,438,113,257,1,1,1,1
216,263,1678,399,103,234,1,1,1,1
216,266,574,254,270,614,1,1,1,1
216,261,966,430,146,332,1,1,1,1
216,246,1806,521,36,83,1,1,1,1
216,259,1075,354,175,398,1,1,1,1
216,255,1417,524,73,167,1,1,1,1
217,223,1444,438,113,257,1,1,1,1
217,263,1678,399,103,234,1,1,1,1
217,266,574,254,270,614,1,1,1,1
217,267,976,460,135,307,1,1,1,1
217,268,1583,415,103,234,1,1,1,1
217,259,1069,325,189,429,1,1,1,1
217,269,1806,521,36,83,1,1,1,1
217,246,191,617,159,362,1,1,1,1
217,261,548,803,40,91,1,1,1,1
218,246,1462,438,113,257,1,1,1,1
218,266,605,275,250,567,1,1,1,1
218,263,1678,399,103,234,1,1,1,1
218,261,1596,425,94,214,1,1,1,1
218,267,976,460,135,307,1,1,1,1
218,270,1806,521,36,83,1,1,1,1
218,259,1102,354,175,398,1,1,1,1
218,223,1424,447,103,234,1,1,1,1
218,271,196,558,189,429,1,1,1,1
219,272,1462,438,113,257,1,1,1,1
219,266,605,275,250,567,1,1,1,1
219,261,1599,415,103,234,1,1,1,1
219,263,1678,399,103,234,1,1,1,1
219,271,225,558,189,429,1,1,1,1
219,273,472,322,207,470,1,1,1,1
219,274,1806,515,36,83,1,1,1,1
219,275,1710,383,103,234,1,1,1,1
219,223,1430,541,67,153,1,1,1,1
219,267,988,430,146,332,1,1,1,1
219,259,1126,347,159,362,1,1,1,1
220,272,1462,438,113,257,1,1,1,1
220,275,1694,399,103,234,1,1,1,1
220,266,605,275,250,567,1,1,1,1
220,261,1599,415,103,234,1,1,1,1
220,259,1129,354,175,398,1,1,1,1
220,276,338,592,159,362,1,1,1,1
220,277,1806,515,36,83,1,1,1,1
221,272,1462,438,113,257,1,1,1,1
221,266,643,275,250,567,1,1,1,1
221,275,1678,399,103,234,1,1,1,1
221,261,1599,415,103,234,1,1,1,1
221,278,1811,521,36,83,1,1,1,1
221,259,1129,354,175,398,1,1,1,1
221,279,504,322,207,470,1,1,1,1
221,280,1845,510,36,83,1,1,1,1
222,272,1462,438,113,257,1,1,1,1
222,266,643,275,250,567,1,1,1,1
222,275,1678,399,103,234,1,1,1,1
222,281,88,544,207,470,1,1,1,1
222,282,837,542,103,234,1,1,1,1
222,261,1611,425,94,214,1,1,1,1
222,279,504,322,207,470,1,1,1,1
222,278,1801,501,47,108,1,1,1,1
